,date,sensor_index,location_type.x,community,latitude,longitude,daily_PM,daily_RH,Smoke
2066,2/18/23,4404,0,NA,42.02362,-87.76341,5.683368056,44.625,None
2067,2/18/23,41581,0,near west side,41.861,-87.6632,5.19097561,89.88292683,None
2068,2/18/23,166645,1,near north side,41.897373,-87.627304,1.070430556,14.725,None
2069,2/18/23,5774,0,south lawndale,41.840347,-87.73412,4.278002894,40.3878437,None
2070,2/18/23,43955,1,west ridge,41.993675,-87.6932,1.821215278,18.29444444,None
2071,2/18/23,124649,0,east side,41.68474,-87.53683,0.8468637,43.23504868,None
2072,2/18/23,140390,1,uptown,41.975258,-87.67274,0.439442897,25.14066852,None
2073,2/18/23,87741,0,west town,41.90011,-87.68288,8.480412011,46.05167598,None
2074,2/18/23,39173,0,west lawn,41.76776,-87.73013,3.957475661,48.68150209,None
2075,2/18/23,6546,1,lower west side,41.856613,-87.6818,1.799930362,18.63788301,None
2076,2/18/23,151188,0,near north side,41.897343,-87.62692,8.275458333,40.90972222,None
2077,2/18/23,124679,0,south chicago,41.74125,-87.55403,1.322273992,48.09874826,None
2078,2/18/23,45359,1,west ridge,41.993645,-87.69304,0.771694444,14.25277778,None
2079,2/18/23,148029,0,irving park,41.9475,-87.71516,7.588922114,47.89707928,None
2080,2/19/23,36901,1,loop,41.88437,-87.61652,1.5535625,13.65416667,None
2081,2/19/23,124685,0,edgewater,41.991535,-87.6575,2469.694391,41.96918768,None
2082,2/19/23,124715,1,north park,41.980335,-87.71664,0.736861111,13.98888889,None
2083,2/19/23,57579,1,edgewater,41.991753,-87.657234,1.417607789,25.00139082,None
2084,2/19/23,124513,1,irving park,41.95386,-87.71078,1.269583333,21.78472222,None
2085,2/19/23,109598,0,west town,41.89003,-87.65576,6.340375,39.925,None
2086,2/19/23,56135,0,humboldt park,41.902527,-87.73614,2.758534722,43.66111111,None
2087,2/19/23,124677,0,edgewater,41.99066,-87.66854,1.281125,41.89444444,None
2088,2/19/23,3499,0,west town,41.892696,-87.68569,5.896227336,44.71687587,None
2089,2/19/23,96035,0,mckinley park,41.828648,-87.66791,2.383027778,46.50833333,None
2090,2/19/23,5774,0,south lawndale,41.840347,-87.73412,2.727592593,38.83618234,None
2091,2/19/23,168725,1,uptown,41.9582,-87.65544,0.339196051,21.0493653,None
2092,2/19/23,8476,0,near south side,41.861206,-87.62989,3.385203366,71.01262272,None
2093,2/19/23,96079,0,new city,41.81229,-87.66579,5.169533898,41.19632768,None
2094,2/19/23,137622,1,edgewater,41.998116,-87.65649,0.114214186,12.1349096,None
2095,2/19/23,128349,0,south deering,41.7118,-87.55293,0.374721836,42.57858136,None
2096,2/19/23,101643,0,north park,41.980278,-87.71708,5.723652778,52.34305556,None
2097,2/19/23,124649,0,east side,41.68474,-87.53683,0.440611961,40.05285118,None
2098,2/19/23,124759,1,north park,41.98036,-87.716576,0.152069444,13.27083333,None
2099,2/19/23,120369,0,NA,41.79734,-87.876686,0.691997187,42.1068917,None
2100,2/19/23,52011,0,west town,41.911945,-87.66863,3.912930556,38.57638889,None
2101,2/19/23,4395,0,west ridge,41.99568,-87.69189,4.745291667,37.02083333,None
2102,2/19/23,151188,0,near north side,41.897343,-87.62692,6.622486111,38.94722222,None
2103,2/19/23,140102,0,brighton park,41.82193,-87.69146,4.643784722,49.80138889,None
2104,2/19/23,43955,1,west ridge,41.993675,-87.6932,1.269111111,20.33472222,None
2105,2/19/23,94003,0,mckinley park,41.824825,-87.675125,5.23815678,45.41454802,None
2106,2/19/23,124679,0,south chicago,41.74125,-87.55403,0.7205625,44.15,None
2107,2/19/23,4404,0,NA,42.02362,-87.76341,5.276479167,42.63055556,None
2108,2/19/23,133664,1,near south side,41.8595,-87.6205,0.854923505,38.04311544,None
2109,2/19/23,7920,0,south lawndale,41.849483,-87.69537,5.734388039,43.49095967,None
2110,2/19/23,148029,0,irving park,41.9475,-87.71516,5.132145833,44.84375,None
2111,2/19/23,166645,1,near north side,41.897373,-87.627304,1.266888889,16.40555556,None
2112,2/19/23,39173,0,west lawn,41.76776,-87.73013,2.611722222,45.70277778,None
2113,2/19/23,45079,1,NA,42.0225,-87.76374,3.564763889,28.55,None
2114,2/19/23,41581,0,near west side,41.861,-87.6632,2.675398045,90.45251397,None
2115,2/19/23,45359,1,west ridge,41.993645,-87.69304,0.558361111,16.09583333,None
2116,2/19/23,51933,0,jefferson park,41.981876,-87.7778,5.608845619,43.79554937,None
2117,2/19/23,150066,0,rogers park,42.00173,-87.658134,6.006784722,46.84861111,None
2118,2/19/23,124737,0,edgewater,41.994427,-87.66211,1.009298611,42.16111111,None
2119,2/19/23,6546,1,lower west side,41.856613,-87.6818,1.625111421,20.68941504,None
2120,2/19/23,140390,1,uptown,41.975258,-87.67274,0.998150209,25.36717663,None
2121,2/19/23,87741,0,west town,41.90011,-87.68288,6.462277159,43.53899721,None
2122,2/20/23,109598,0,west town,41.89003,-87.65576,22.79906815,41.61196106,None
2123,2/20/23,36901,1,loop,41.88437,-87.61652,3.705722222,14.64861111,None
2124,2/20/23,124513,1,irving park,41.95386,-87.71078,1.921086351,23.00417827,None
2125,2/20/23,148029,0,irving park,41.9475,-87.71516,21.190875,45.65277778,None
2126,2/20/23,133664,1,near south side,41.8595,-87.6205,14.16088889,37.65,None
2127,2/20/23,168725,1,uptown,41.9582,-87.65544,0.600821727,21.69220056,None
2128,2/20/23,101643,0,north park,41.980278,-87.71708,22.83077886,59.18497914,None
2129,2/20/23,124679,0,south chicago,41.74125,-87.55403,15.34070139,53.10833333,None
2130,2/20/23,94003,0,mckinley park,41.824825,-87.675125,21.50805556,53.78541667,None
2131,2/20/23,41581,0,near west side,41.861,-87.6632,11.55075,99.525,None
2132,2/20/23,52011,0,west town,41.911945,-87.66863,11.21333565,43.78969359,None
2133,2/20/23,3499,0,west town,41.892696,-87.68569,19.26153684,49.34736842,None
2134,2/20/23,140102,0,brighton park,41.82193,-87.69146,21.55081704,55.91550279,None
2135,2/20/23,124677,0,edgewater,41.99066,-87.66854,16.05766667,48.91388889,None
2136,2/20/23,5774,0,south lawndale,41.840347,-87.73412,11.71948373,41.35360679,None
2137,2/20/23,124685,0,edgewater,41.991535,-87.6575,2454.700781,47.57383966,None
2138,2/20/23,43955,1,west ridge,41.993675,-87.6932,3.453256944,21.33472222,None
2139,2/20/23,151188,0,near north side,41.897343,-87.62692,21.60535417,48.45694444,None
2140,2/20/23,124737,0,edgewater,41.994427,-87.66211,13.30405072,49.64782609,None
2141,2/20/23,45079,1,NA,42.0225,-87.76374,1.233597222,27.99722222,None
2142,2/20/23,124649,0,east side,41.68474,-87.53683,12.71494437,45.73852573,None
2143,2/20/23,96035,0,mckinley park,41.828648,-87.66791,9.819568846,52.23365786,None
2144,2/20/23,56135,0,humboldt park,41.902527,-87.73614,11.01908964,50.24929972,None
2145,2/20/23,166645,1,near north side,41.897373,-87.627304,2.073986111,18.52777778,None
2146,2/20/23,128349,0,south deering,41.7118,-87.55293,10.23624306,49.53194444,None
2147,2/20/23,51933,0,jefferson park,41.981876,-87.7778,23.52063282,48.10292072,None
2148,2/20/23,4395,0,west ridge,41.99568,-87.69189,18.4657514,40.72331461,None
2149,2/20/23,120369,0,NA,41.79734,-87.876686,17.50606892,46.66807314,None
2150,2/20/23,57579,1,edgewater,41.991753,-87.657234,2.031888889,25.44583333,None
2151,2/20/23,140390,1,uptown,41.975258,-87.67274,5.340541667,26.31944444,None
2152,2/20/23,87741,0,west town,41.90011,-87.68288,22.73956764,45.74337517,None
2153,2/20/23,39173,0,west lawn,41.76776,-87.73013,12.60544444,47.3875,None
2154,2/20/23,96079,0,new city,41.81229,-87.66579,22.92188194,45.74583333,None
2155,2/20/23,124759,1,north park,41.98036,-87.716576,0.808233658,13.91794159,None
2156,2/20/23,7920,0,south lawndale,41.849483,-87.69537,21.11471409,45.58995816,None
2157,2/20/23,8476,0,near south side,41.861206,-87.62989,9.352287308,98.46861925,None
2158,2/20/23,137622,1,edgewater,41.998116,-87.65649,2.537652778,14.00416667,None
2159,2/20/23,6546,1,lower west side,41.856613,-87.6818,1.999679666,21.57660167,None
2160,2/20/23,45359,1,west ridge,41.993645,-87.69304,2.661305556,16.98611111,None
2161,2/20/23,150066,0,rogers park,42.00173,-87.658134,22.41702364,50.88456189,None
2162,2/20/23,124715,1,north park,41.980335,-87.71664,1.782795549,14.64951321,None
2163,2/20/23,4404,0,NA,42.02362,-87.76341,17.8560625,43.7375,None
2164,2/21/23,101643,0,north park,41.980278,-87.71708,13.60880919,50.39972145,None
2165,2/21/23,4395,0,west ridge,41.99568,-87.69189,10.88030935,35.20431655,None
2166,2/21/23,166645,1,near north side,41.897373,-87.627304,1.810486111,17.32361111,None
2167,2/21/23,168725,1,uptown,41.9582,-87.65544,0.614755245,20.07972028,None
2168,2/21/23,150042,0,edgewater,41.998127,-87.65679,8.449217391,34.99565217,None
2169,2/21/23,96079,0,new city,41.81229,-87.66579,15.01324757,39.42002782,None
2170,2/21/23,124677,0,edgewater,41.99066,-87.66854,7.145104167,42.34027778,None
2171,2/21/23,5774,0,south lawndale,41.840347,-87.73412,7.177241867,35.44695898,None
2172,2/21/23,150066,0,rogers park,42.00173,-87.658134,12.60812239,45.26564673,None
2173,2/21/23,51933,0,jefferson park,41.981876,-87.7778,13.46240972,42.23194444,None
2174,2/21/23,124649,0,east side,41.68474,-87.53683,7.097569638,39.6448468,None
2175,2/21/23,8476,0,near south side,41.861206,-87.62989,6.84908078,79.47075209,None
2176,2/21/23,3499,0,west town,41.892696,-87.68569,12.02755285,42.5804878,None
2177,2/21/23,124513,1,irving park,41.95386,-87.71078,1.572847222,22.92916667,None
2178,2/21/23,43955,1,west ridge,41.993675,-87.6932,2.601951389,19.92291667,None
2179,2/21/23,94003,0,mckinley park,41.824825,-87.675125,14.8255788,45.80195258,None
2180,2/21/23,41581,0,near west side,41.861,-87.6632,9.748513011,89.60780669,None
2181,2/21/23,4404,0,NA,42.02362,-87.76341,10.74221528,38.75416667,None
2182,2/21/23,124759,1,north park,41.98036,-87.716576,0.768055556,11.16944444,None
2183,2/21/23,124685,0,edgewater,41.991535,-87.6575,2396.885977,41.58923513,None
2184,2/21/23,140102,0,brighton park,41.82193,-87.69146,13.18527778,48.29791667,None
2185,2/21/23,120369,0,NA,41.79734,-87.876686,5.237048951,39.6993007,None
2186,2/21/23,45079,1,NA,42.0225,-87.76374,0.777875,27.3375,None
2187,2/21/23,52011,0,west town,41.911945,-87.66863,7.220843794,35.47559275,None
2188,2/21/23,128349,0,south deering,41.7118,-87.55293,5.087694986,42.68523677,None
2189,2/21/23,57579,1,edgewater,41.991753,-87.657234,1.533638889,25.03888889,None
2190,2/21/23,6546,1,lower west side,41.856613,-87.6818,2.080027816,22.16968011,None
2191,2/21/23,87741,0,west town,41.90011,-87.68288,14.44172006,40.19359331,None
2192,2/21/23,56135,0,humboldt park,41.902527,-87.73614,6.773509749,42.40529248,None
2193,2/21/23,109598,0,west town,41.89003,-87.65576,14.15404861,35.45694444,None
2194,2/21/23,124737,0,edgewater,41.994427,-87.66211,6.248864903,42.60306407,None
2195,2/21/23,7920,0,south lawndale,41.849483,-87.69537,13.83481716,41.01969058,None
2196,2/21/23,45359,1,west ridge,41.993645,-87.69304,1.390527778,16.02777778,None
2197,2/21/23,96035,0,mckinley park,41.828648,-87.66791,6.644375,45.16527778,None
2198,2/21/23,124679,0,south chicago,41.74125,-87.55403,8.663143255,44.09596662,None
2199,2/21/23,137622,1,edgewater,41.998116,-87.65649,3.995361111,11.43888889,None
2200,2/21/23,140390,1,uptown,41.975258,-87.67274,3.359486111,24.54861111,None
2201,2/21/23,124715,1,north park,41.980335,-87.71664,1.690878661,11.77963738,None
2202,2/21/23,148029,0,irving park,41.9475,-87.71516,13.12716968,41.29694019,None
2203,2/21/23,151188,0,near north side,41.897343,-87.62692,12.03847917,39.72916667,None
2204,2/21/23,39173,0,west lawn,41.76776,-87.73013,7.529,41.84861111,None
2205,2/21/23,36901,1,loop,41.88437,-87.61652,2.713951389,13.25277778,None
2206,2/21/23,133664,1,near south side,41.8595,-87.6205,7.316216968,36.3713491,None
2207,2/22/23,4404,0,NA,42.02362,-87.76341,9.152756944,52.30694444,None
2208,2/22/23,109598,0,west town,41.89003,-87.65576,12.94731944,46.58611111,None
2209,2/22/23,57579,1,edgewater,41.991753,-87.657234,1.383875,24.97361111,None
2210,2/22/23,166645,1,near north side,41.897373,-87.627304,1.442976356,17.82892907,None
2211,2/22/23,5774,0,south lawndale,41.840347,-87.73412,6.465578279,49.68688293,None
2212,2/22/23,150066,0,rogers park,42.00173,-87.658134,10.95061281,62.91225627,None
2213,2/22/23,124759,1,north park,41.98036,-87.716576,0.339583333,11.65,None
2214,2/22/23,52011,0,west town,41.911945,-87.66863,6.973201389,51.78888889,None
2215,2/22/23,120369,0,NA,41.79734,-87.876686,6.571527197,52.35425384,None
2216,2/22/23,124677,0,edgewater,41.99066,-87.66854,5.145152778,54.87916667,None
2217,2/22/23,140102,0,brighton park,41.82193,-87.69146,12.75356944,65.18611111,None
2218,2/22/23,128349,0,south deering,41.7118,-87.55293,4.198041667,53.10694444,None
2219,2/22/23,36901,1,loop,41.88437,-87.61652,1.521465278,13.69583333,None
2220,2/22/23,168725,1,uptown,41.9582,-87.65544,0.63108484,20.59666203,None
2221,2/22/23,87741,0,west town,41.90011,-87.68288,13.38233333,54.08611111,None
2222,2/22/23,39173,0,west lawn,41.76776,-87.73013,11.0268637,55.19888734,None
2223,2/22/23,51933,0,jefferson park,41.981876,-87.7778,12.56631102,56.62343096,None
2224,2/22/23,3499,0,west town,41.892696,-87.68569,12.83502481,51.35980149,None
2225,2/22/23,124679,0,south chicago,41.74125,-87.55403,7.16108484,57.10570236,None
2226,2/22/23,94003,0,mckinley park,41.824825,-87.675125,12.93205841,64.07023644,None
2227,2/22/23,4395,0,west ridge,41.99568,-87.69189,9.520757997,54.71488178,None
2228,2/22/23,101643,0,north park,41.980278,-87.71708,12.45259028,74.53611111,None
2229,2/22/23,150042,0,edgewater,41.998127,-87.65679,12.08953704,51.77492877,None
2230,2/22/23,148029,0,irving park,41.9475,-87.71516,12.64315278,53.19513889,None
2231,2/22/23,124715,1,north park,41.980335,-87.71664,1.272475661,12.09318498,None
2232,2/22/23,43955,1,west ridge,41.993675,-87.6932,1.371708333,20.29444444,None
2233,2/22/23,133664,1,near south side,41.8595,-87.6205,7.220611111,47.80555556,None
2234,2/22/23,96035,0,mckinley park,41.828648,-87.66791,5.768375,59.15972222,None
2235,2/22/23,8476,0,near south side,41.861206,-87.62989,7.005229805,99.96239554,None
2236,2/22/23,96079,0,new city,41.81229,-87.66579,19.57279883,55.83090379,None
2237,2/22/23,124513,1,irving park,41.95386,-87.71078,2.155229485,23.07927677,None
2238,2/22/23,140390,1,uptown,41.975258,-87.67274,2.726522949,25.84979138,None
2239,2/22/23,56135,0,humboldt park,41.902527,-87.73614,5.939298611,62.09027778,None
2240,2/22/23,7920,0,south lawndale,41.849483,-87.69537,11.885,51.2877095,None
2241,2/22/23,45079,1,NA,42.0225,-87.76374,0.669388889,27.73333333,None
2242,2/22/23,151188,0,near north side,41.897343,-87.62692,10.33698887,56.01947149,None
2243,2/22/23,6546,1,lower west side,41.856613,-87.6818,2.164560669,23.15062762,None
2244,2/22/23,124737,0,edgewater,41.994427,-87.66211,4.402194444,56.24444444,None
2245,2/22/23,124685,0,edgewater,41.991535,-87.6575,2340.226051,58.42595205,None
2246,2/22/23,124649,0,east side,41.68474,-87.53683,8.065111111,53.68194444,None
2247,2/22/23,137622,1,edgewater,41.998116,-87.65649,2.005340751,12.0876217,None
2248,2/22/23,45359,1,west ridge,41.993645,-87.69304,1.591361111,15.77916667,None
2249,2/23/23,124677,0,edgewater,41.99066,-87.66854,5.332479167,62.50833333,None
2250,2/23/23,56135,0,humboldt park,41.902527,-87.73614,5.50433908,68.39798851,None
2251,2/23/23,168725,1,uptown,41.9582,-87.65544,1.926125,24.51944444,None
2252,2/23/23,120369,0,NA,41.79734,-87.876686,7.631019691,61.2278481,None
2253,2/23/23,124513,1,irving park,41.95386,-87.71078,0.611666667,23.65416667,None
2254,2/23/23,5774,0,south lawndale,41.840347,-87.73412,6.958159772,57.44507846,None
2255,2/23/23,128349,0,south deering,41.7118,-87.55293,3.809451852,58.46666667,None
2256,2/23/23,3499,0,west town,41.892696,-87.68569,6.322878315,73.61154446,None
2257,2/23/23,51933,0,jefferson park,41.981876,-87.7778,11.9781337,64.79526462,None
2258,2/23/23,150066,0,rogers park,42.00173,-87.658134,9.332433936,70.54381085,None
2259,2/23/23,52011,0,west town,41.911945,-87.66863,5.782392211,57.09040334,None
2260,2/23/23,124759,1,north park,41.98036,-87.716576,0.541611111,15.16527778,None
2261,2/23/23,36901,1,loop,41.88437,-87.61652,0.690222222,16.87777778,None
2262,2/23/23,140102,0,brighton park,41.82193,-87.69146,13.38089136,74.00835655,None
2263,2/23/23,45079,1,NA,42.0225,-87.76374,0.434555556,28.79583333,None
2264,2/23/23,4404,0,NA,42.02362,-87.76341,8.084902778,63.49861111,None
2265,2/23/23,124737,0,edgewater,41.994427,-87.66211,4.985453911,64.63687151,None
2266,2/23/23,39173,0,west lawn,41.76776,-87.73013,7.133303199,65.18080668,None
2267,2/23/23,133664,1,near south side,41.8595,-87.6205,5.164652778,55.175,None
2268,2/23/23,124679,0,south chicago,41.74125,-87.55403,6.432399166,62.56328234,None
2269,2/23/23,96035,0,mckinley park,41.828648,-87.66791,5.089618056,68.18472222,None
2270,2/23/23,43955,1,west ridge,41.993675,-87.6932,1.343421419,21.05841446,None
2271,2/23/23,57579,1,edgewater,41.991753,-87.657234,1.604005563,26.1821975,None
2272,2/23/23,109598,0,west town,41.89003,-87.65576,12.61629167,55.34722222,None
2273,2/23/23,124715,1,north park,41.980335,-87.71664,0.817069444,15.85138889,None
2274,2/23/23,151188,0,near north side,41.897343,-87.62692,10.40303472,61.4375,None
2275,2/23/23,94003,0,mckinley park,41.824825,-87.675125,12.10776773,68.9527121,None
2276,2/23/23,148029,0,irving park,41.9475,-87.71516,11.20486072,62.53133705,None
2277,2/23/23,4395,0,west ridge,41.99568,-87.69189,7.75975,64.54583333,None
2278,2/23/23,101643,0,north park,41.980278,-87.71708,11.84407639,86.85277778,None
2279,2/23/23,87741,0,west town,41.90011,-87.68288,12.02411111,64.75555556,None
2280,2/23/23,8476,0,near south side,41.861206,-87.62989,4.575460894,100,None
2281,2/23/23,166645,1,near north side,41.897373,-87.627304,0.733125,21.72638889,None
2282,2/23/23,124685,0,edgewater,41.991535,-87.6575,2388.482566,66.64898596,None
2283,2/23/23,150042,0,edgewater,41.998127,-87.65679,9.941798611,49.86388889,None
2284,2/23/23,140390,1,uptown,41.975258,-87.67274,1.922294854,28.45757997,None
2285,2/23/23,137622,1,edgewater,41.998116,-87.65649,0.617552156,15.20445063,None
2286,2/23/23,45359,1,west ridge,41.993645,-87.69304,0.759013889,17.26111111,None
2287,2/23/23,6546,1,lower west side,41.856613,-87.6818,1.771701534,24.50627615,None
2288,2/23/23,96079,0,new city,41.81229,-87.66579,16.11199558,64.41531664,None
2289,2/23/23,124649,0,east side,41.68474,-87.53683,6.125598886,61.0724234,None
2290,2/23/23,7920,0,south lawndale,41.849483,-87.69537,10.68078103,59.83821478,None
2291,2/24/23,124677,0,edgewater,41.99066,-87.66854,1.54025,44.13055556,None
2292,2/24/23,45079,1,NA,42.0225,-87.76374,0.074283727,26.8581363,None
2293,2/24/23,8476,0,near south side,41.861206,-87.62989,2.785958333,89.7875,None
2294,2/24/23,57579,1,edgewater,41.991753,-87.657234,4.429456825,24.99442897,None
2295,2/24/23,124679,0,south chicago,41.74125,-87.55403,1.722115922,46.02094972,None
2296,2/24/23,39173,0,west lawn,41.76776,-87.73013,4.191409722,45.57083333,None
